E200 9366 C6B6 1231 9071 BC48,1.55918E+15,922.75,-39,0.380427235
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,922.75,-51,0.668815624
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,922.75,-39,0.343611696
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,922.75,-50,0.742446701
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,922.25,-39,0.56450493
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,922.25,-50,0.822213702
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,922.25,-38.5,0.533825314
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,922.25,-50,0.852893318
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,922.25,-50.5,0.840621472
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,922.25,-39,0.527689391
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,922.25,-51,0.717903009
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,922.25,-39,0.576776776
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,925.25,-50.5,0.257708772
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,925.25,-39.5,5.921165841
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,925.25,-51,0.171805848
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,925.25,-39.5,5.921165841
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,925.25,-39.5,5.872078456
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,925.25,-50,6.270913461
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,925.25,-39.5,5.902758072
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,925.25,-50,0.042951462
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,925.25,-39.5,5.890486225
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,925.25,-50.5,0.128854386
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,924.75,-50,0.208621387
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,924.75,-39.5,6.019340612
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,924.75,-39.5,6.043884304
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,924.75,-50,0.21475731
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,924.75,-39.5,6.062292074
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,924.75,-50,0.036815539
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,924.75,-50.5,0.122718463
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,924.75,-39.5,6.019340612
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,924.75,-39.5,6.007068765
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,924.75,-49.5,0.208621387
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,927.75,-40.5,5.246214295
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,927.75,-49.5,5.651185223
E200 9366 C6B6 1231 9071 BC48,1.55918E+15,927.75,-40.5,5.166447294
E200 9366 C6B6 8171 9071 BE05,1.55918E+15,927.75,-50,5.7248163
